cidade_origem,cidade_destino,assentos_ocupados,assentos_totais,assentos_disponiveis,dia,mes,ano
Aracaju,Cidade do México,64,100,36,7,8,2025
Aracaju,Boa Vista,66,100,34,7,8,2025
Aracaju,Belém,155,200,45,7,8,2025
Vitória,Porto Alegre,33,100,67,7,8,2025
Vitória,Dubai,146,200,54,7,8,2025
Cuiabá,João Pessoa,59,100,41,7,8,2025
Cuiabá,Pequim,93,100,7,7,8,2025
Cuiabá,Fortaleza,31,100,69,7,8,2025
Campo Grande,Maceió,84,200,116,7,8,2025
Campo Grande,Belém,61,200,139,7,8,2025
São Luís,Bogotá,52,200,148,7,8,2025
Teresina,Vitória,61,100,39,7,8,2025
Teresina,Campo Grande,71,200,129,7,8,2025
Teresina,Aracaju,38,100,62,7,8,2025
Palmas,Campo Grande,45,100,55,7,8,2025
Palmas,Pequim,71,100,29,7,8,2025
Rio Branco,Lisboa,107,200,93,7,8,2025
Rio Branco,Belém,53,200,147,7,8,2025
Macapá,Paris,127,200,73,7,8,2025
Macapá,Palmas,119,200,81,7,8,2025
Boa Vista,Lima,175,200,25,7,8,2025
Boa Vista,São Paulo,63,100,37,7,8,2025
Boa Vista,Lisboa,170,200,30,7,8,2025
Porto Velho,Pequim,55,100,45,7,8,2025
Porto Velho,Lima,92,100,8,7,8,2025
Porto Velho,Los Angeles,100,200,100,7,8,2025
Nova York,Madri,156,200,44,7,8,2025
Nova York,Frankfurt,22,100,78,7,8,2025
Miami,Curitiba,128,200,72,7,8,2025
Miami,Toronto,44,200,156,7,8,2025
Miami,Madri,79,100,21,7,8,2025
Los Angeles,Natal,92,100,8,7,8,2025
Los Angeles,Teresina,169,200,31,7,8,2025
Londres,João Pessoa,100,200,100,7,8,2025
Londres,Maceió,141,200,59,7,8,2025
Paris,Recife,32,100,68,7,8,2025
Paris,Bogotá,84,100,16,7,8,2025
Paris,Toronto,59,100,41,7,8,2025
Tóquio,Buenos Aires,32,100,68,7,8,2025
Pequim,Belo Horizonte,57,200,143,7,8,2025
Pequim,Salvador,34,100,66,7,8,2025
Pequim,Campo Grande,87,100,13,7,8,2025
Dubai,Buenos Aires,86,200,114,7,8,2025
Dubai,Miami,71,200,129,7,8,2025
Dubai,Belo Horizonte,91,100,9,7,8,2025
Roma,Vitória,55,100,45,7,8,2025
Roma,São Luís,71,100,29,7,8,2025
Madri,Tóquio,74,100,26,7,8,2025
Madri,Londres,59,100,41,7,8,2025
Lisboa,Florianópolis,42,200,158,7,8,2025
Amsterdã,Rio de Janeiro,144,200,56,7,8,2025
Amsterdã,Macapá,174,200,26,7,8,2025
Frankfurt,Buenos Aires,43,100,57,7,8,2025
Toronto,Lisboa,51,200,149,7,8,2025
Toronto,Maceió,55,200,145,7,8,2025
Buenos Aires,Nova York,35,100,65,7,8,2025
Buenos Aires,Amsterdã,94,100,6,7,8,2025
Buenos Aires,Santiago,71,100,29,7,8,2025
Santiago,Natal,91,200,109,7,8,2025
Santiago,Lima,37,100,63,7,8,2025
Lima,Recife,175,200,25,7,8,2025
Lima,Nova York,136,200,64,7,8,2025
Lima,Salvador,174,200,26,7,8,2025
Cidade do México,Porto Velho,40,100,60,7,8,2025
Bogotá,Santiago,33,100,67,7,8,2025
Bogotá,Curitiba,177,200,23,7,8,2025
São Paulo,Amsterdã,57,200,143,8,8,2025
Rio de Janeiro,Recife,44,100,56,8,8,2025
Rio de Janeiro,Dubai,84,200,116,8,8,2025
Rio de Janeiro,Fortaleza,103,200,97,8,8,2025
Brasília,Nova York,80,200,120,8,8,2025
Brasília,Frankfurt,71,200,129,8,8,2025
Belo Horizonte,Madri,76,100,24,8,8,2025
Belo Horizonte,Tóquio,88,100,12,8,8,2025
Belo Horizonte,São Luís,74,100,26,8,8,2025
Salvador,Toronto,32,100,68,8,8,2025
Recife,Aracaju,64,100,36,8,8,2025
Recife,Belém,49,100,51,8,8,2025
Fortaleza,Porto Velho,53,100,47,8,8,2025
Fortaleza,Goiânia,143,200,57,8,8,2025
Curitiba,Campo Grande,131,200,69,8,8,2025
Curitiba,Boa Vista,91,100,9,8,8,2025
Curitiba,Nova York,183,200,17,8,8,2025
Porto Alegre,Cidade do México,72,100,28,8,8,2025
Belém,Aracaju,79,100,21,8,8,2025
Belém,Roma,48,100,52,8,8,2025
Belém,Los Angeles,39,100,61,8,8,2025
Manaus,Maceió,42,100,58,8,8,2025
Manaus,Dubai,55,200,145,8,8,2025
Manaus,Pequim,80,200,120,8,8,2025
Florianópolis,Buenos Aires,53,100,47,8,8,2025
Florianópolis,Fortaleza,36,100,64,8,8,2025
Florianópolis,Natal,91,100,9,8,8,2025
Goiânia,Curitiba,67,100,33,8,8,2025
Goiânia,Lima,46,200,154,8,8,2025
Natal,Nova York,182,200,18,8,8,2025
Maceió,Miami,33,100,67,8,8,2025
Maceió,Florianópolis,168,200,32,8,8,2025
Maceió,Cuiabá,136,200,64,8,8,2025
João Pessoa,Natal,77,100,23,8,8,2025
João Pessoa,Fortaleza,94,100,6,8,8,2025
Aracaju,Goiânia,60,200,140,8,8,2025
Vitória,Pequim,162,200,38,8,8,2025
Cuiabá,Nova York,34,100,66,8,8,2025
Cuiabá,Madri,87,100,13,8,8,2025
Campo Grande,Tóquio,35,100,65,8,8,2025
Campo Grande,Salvador,54,100,46,8,8,2025
São Luís,Campo Grande,133,200,67,8,8,2025
Teresina,Manaus,77,200,123,8,8,2025
Teresina,Tóquio,88,200,112,8,8,2025
Palmas,Londres,55,100,45,8,8,2025
Palmas,Teresina,42,100,58,8,8,2025
Palmas,Amsterdã,91,100,9,8,8,2025
Rio Branco,Curitiba,71,100,29,8,8,2025
Rio Branco,Miami,58,100,42,8,8,2025
Macapá,São Luís,105,200,95,8,8,2025
Boa Vista,Vitória,84,100,16,8,8,2025
Boa Vista,Belém,145,200,55,8,8,2025
Porto Velho,Madri,68,200,132,8,8,2025
Nova York,Amsterdã,91,100,9,8,8,2025
Miami,Tóquio,80,100,20,8,8,2025
Miami,Lima,134,200,66,8,8,2025
Miami,Brasília,57,100,43,8,8,2025
Los Angeles,Belo Horizonte,99,200,101,8,8,2025
Londres,Brasília,156,200,44,8,8,2025
Londres,Goiânia,80,200,120,8,8,2025
Paris,Goiânia,81,100,19,8,8,2025
Paris,Los Angeles,33,100,67,8,8,2025
Tóquio,Goiânia,68,100,32,8,8,2025
Tóquio,Belo Horizonte,63,100,37,8,8,2025
Tóquio,Rio de Janeiro,26,100,74,8,8,2025
Pequim,Lima,27,100,73,8,8,2025
Pequim,Brasília,61,200,139,8,8,2025
Pequim,Manaus,91,100,9,8,8,2025
Dubai,Boa Vista,76,100,24,8,8,2025
Dubai,Palmas,146,200,54,8,8,2025
Roma,Campo Grande,53,200,147,8,8,2025
Roma,Florianópolis,76,100,24,8,8,2025
Madri,Salvador,96,200,104,8,8,2025
Madri,Aracaju,21,100,79,8,8,2025
Lisboa,Londres,86,200,114,8,8,2025
Lisboa,Florianópolis,67,200,133,8,8,2025
Amsterdã,Recife,41,100,59,8,8,2025
Amsterdã,Nova York,81,200,119,8,8,2025
Frankfurt,Salvador,146,200,54,8,8,2025
Frankfurt,Buenos Aires,164,200,36,8,8,2025
Frankfurt,Cidade do México,85,100,15,8,8,2025
Toronto,Vitória,23,100,77,8,8,2025
Toronto,Goiânia,47,100,53,8,8,2025
Buenos Aires,Manaus,87,200,113,8,8,2025
Santiago,Bogotá,61,200,139,8,8,2025
Santiago,Lisboa,142,200,58,8,8,2025
Santiago,Natal,123,200,77,8,8,2025
Lima,Cuiabá,93,100,7,8,8,2025
Lima,Macapá,89,200,111,8,8,2025
Cidade do México,Frankfurt,131,200,69,8,8,2025
Bogotá,Recife,132,200,68,8,8,2025
Bogotá,Cuiabá,73,100,27,8,8,2025
São Paulo,Rio de Janeiro,84,100,16,9,8,2025
São Paulo,Lisboa,150,200,50,9,8,2025
Rio de Janeiro,Goiânia,42,200,158,9,8,2025
Brasília,Rio Branco,167,200,33,9,8,2025
Brasília,Santiago,66,100,34,9,8,2025
Belo Horizonte,Madri,87,100,13,9,8,2025
Belo Horizonte,Nova York,68,100,32,9,8,2025
Salvador,Fortaleza,174,200,26,9,8,2025
Recife,Vitória,113,200,87,9,8,2025
Recife,Aracaju,123,200,77,9,8,2025
Fortaleza,Teresina,35,100,65,9,8,2025
Fortaleza,Salvador,188,200,12,9,8,2025
Fortaleza,Porto Alegre,55,100,45,9,8,2025
Curitiba,Amsterdã,29,100,71,9,8,2025
Curitiba,Los Angeles,147,200,53,9,8,2025
Curitiba,Lisboa,47,100,53,9,8,2025
Porto Alegre,Dubai,48,100,52,9,8,2025
Belém,Tóquio,101,200,99,9,8,2025
Belém,Rio de Janeiro,57,100,43,9,8,2025
Manaus,São Luís,67,100,33,9,8,2025
Manaus,Nova York,79,100,21,9,8,2025
Florianópolis,Porto Alegre,102,200,98,9,8,2025
Florianópolis,Cidade do México,129,200,71,9,8,2025
Florianópolis,Paris,27,100,73,9,8,2025
Goiânia,Pequim,67,100,33,9,8,2025
Goiânia,Boa Vista,52,100,48,9,8,2025
Goiânia,Nova York,63,200,137,9,8,2025
Natal,Dubai,171,200,29,9,8,2025
Natal,Belém,69,100,31,9,8,2025
Maceió,Palmas,91,100,9,9,8,2025
Maceió,Brasília,89,200,111,9,8,2025
Maceió,São Luís,91,200,109,9,8,2025
João Pessoa,Lima,145,200,55,9,8,2025
Aracaju,Natal,63,200,137,9,8,2025
Aracaju,João Pessoa,72,100,28,9,8,2025
Aracaju,Rio de Janeiro,51,100,49,9,8,2025
Vitória,Santiago,64,100,36,9,8,2025
Cuiabá,Maceió,116,200,84,9,8,2025
Cuiabá,João Pessoa,148,200,52,9,8,2025
Cuiabá,Natal,61,100,39,9,8,2025
Campo Grande,Paris,39,100,61,9,8,2025
Campo Grande,Porto Alegre,81,100,19,9,8,2025
Campo Grande,Madri,66,200,134,9,8,2025
São Luís,Rio Branco,77,200,123,9,8,2025
São Luís,Vitória,40,100,60,9,8,2025
São Luís,Macapá,151,200,49,9,8,2025
Teresina,Campo Grande,84,200,116,9,8,2025
Teresina,Nova York,109,200,91,9,8,2025
Palmas,Porto Alegre,147,200,53,9,8,2025
Rio Branco,Rio de Janeiro,74,100,26,9,8,2025
Rio Branco,Bogotá,61,200,139,9,8,2025
Rio Branco,São Luís,93,100,7,9,8,2025
Macapá,Roma,43,100,57,9,8,2025
Macapá,Bogotá,41,100,59,9,8,2025
Boa Vista,Bogotá,28,100,72,9,8,2025
Boa Vista,Vitória,66,100,34,9,8,2025
Porto Velho,Londres,51,200,149,9,8,2025
Nova York,João Pessoa,68,100,32,9,8,2025
Nova York,Cuiabá,56,100,44,9,8,2025
Miami,Macapá,75,100,25,9,8,2025
Los Angeles,Florianópolis,46,100,54,9,8,2025
Los Angeles,Brasília,39,100,61,9,8,2025
Londres,São Paulo,66,100,34,9,8,2025
Londres,Los Angeles,92,100,8,9,8,2025
Paris,Curitiba,113,200,87,9,8,2025
Tóquio,Londres,115,200,85,9,8,2025
Tóquio,João Pessoa,150,200,50,9,8,2025
Pequim,Maceió,31,100,69,9,8,2025
Dubai,Santiago,31,100,69,9,8,2025
Dubai,Amsterdã,113,200,87,9,8,2025
Roma,Cuiabá,34,100,66,9,8,2025
Madri,Recife,65,100,35,9,8,2025
Madri,Pequim,58,200,142,9,8,2025
Lisboa,Cuiabá,153,200,47,9,8,2025
Lisboa,João Pessoa,27,100,73,9,8,2025
Lisboa,Recife,75,100,25,9,8,2025
Amsterdã,Paris,34,100,66,9,8,2025
Frankfurt,Teresina,107,200,93,9,8,2025
Frankfurt,Palmas,89,200,111,9,8,2025
Toronto,João Pessoa,60,100,40,9,8,2025
Toronto,Pequim,48,100,52,9,8,2025
Buenos Aires,São Luís,152,200,48,9,8,2025
Buenos Aires,Cuiabá,94,100,6,9,8,2025
Santiago,Rio Branco,82,100,18,9,8,2025
Santiago,Maceió,94,200,106,9,8,2025
Santiago,Macapá,56,100,44,9,8,2025
Lima,Goiânia,43,200,157,9,8,2025
Lima,Boa Vista,175,200,25,9,8,2025
Cidade do México,Los Angeles,72,200,128,9,8,2025
Cidade do México,Belo Horizonte,25,100,75,9,8,2025
Bogotá,Buenos Aires,51,100,49,9,8,2025
Bogotá,Los Angeles,35,100,65,9,8,2025
Bogotá,Madri,22,100,78,9,8,2025
São Paulo,Curitiba,69,200,131,10,8,2025
Rio de Janeiro,Recife,185,200,15,10,8,2025
Rio de Janeiro,Cidade do México,65,100,35,10,8,2025
Rio de Janeiro,Belém,57,100,43,10,8,2025
Brasília,Fortaleza,28,100,72,10,8,2025
Brasília,Belém,120,200,80,10,8,2025
Belo Horizonte,Buenos Aires,104,200,96,10,8,2025
Belo Horizonte,Rio Branco,67,200,133,10,8,2025
Salvador,Frankfurt,151,200,49,10,8,2025
Salvador,Roma,89,100,11,10,8,2025
Salvador,Amsterdã,61,200,139,10,8,2025
Recife,Toronto,177,200,23,10,8,2025
Fortaleza,Toronto,42,200,158,10,8,2025
Fortaleza,Londres,86,100,14,10,8,2025
Curitiba,Maceió,158,200,42,10,8,2025
Porto Alegre,Miami,65,100,35,10,8,2025
Belém,Miami,37,100,63,10,8,2025
Belém,Brasília,80,100,20,10,8,2025
Belém,Belo Horizonte,34,100,66,10,8,2025
Manaus,Santiago,151,200,49,10,8,2025
Florianópolis,Bogotá,127,200,73,10,8,2025
Florianópolis,Natal,32,100,68,10,8,2025
Goiânia,Paris,61,100,39,10,8,2025
Goiânia,Boa Vista,97,200,103,10,8,2025
Natal,Florianópolis,68,100,32,10,8,2025
Natal,Santiago,48,200,152,10,8,2025
Maceió,Goiânia,36,100,64,10,8,2025
Maceió,Vitória,147,200,53,10,8,2025
Maceió,Dubai,89,200,111,10,8,2025
João Pessoa,Belo Horizonte,165,200,35,10,8,2025
João Pessoa,Recife,30,100,70,10,8,2025
Aracaju,Belém,50,200,150,10,8,2025
Aracaju,Goiânia,88,100,12,10,8,2025
Vitória,Maceió,40,200,160,10,8,2025
Vitória,Rio de Janeiro,124,200,76,10,8,2025
Vitória,Lisboa,31,100,69,10,8,2025
Cuiabá,Belém,90,100,10,10,8,2025
Campo Grande,São Paulo,69,100,31,10,8,2025
São Luís,Cuiabá,21,100,79,10,8,2025
São Luís,Miami,34,100,66,10,8,2025
Teresina,Pequim,84,200,116,10,8,2025
Teresina,Palmas,116,200,84,10,8,2025
Teresina,Belo Horizonte,188,200,12,10,8,2025
Palmas,São Paulo,127,200,73,10,8,2025
Rio Branco,Pequim,189,200,11,10,8,2025
Rio Branco,Rio de Janeiro,169,200,31,10,8,2025
Macapá,Manaus,173,200,27,10,8,2025
Boa Vista,São Luís,39,100,61,10,8,2025
Boa Vista,Toronto,165,200,35,10,8,2025
Porto Velho,Fortaleza,82,200,118,10,8,2025
Porto Velho,Cidade do México,175,200,25,10,8,2025
Nova York,Salvador,162,200,38,10,8,2025
Nova York,Frankfurt,41,100,59,10,8,2025
Nova York,Rio Branco,78,200,122,10,8,2025
Miami,Rio de Janeiro,97,200,103,10,8,2025
Miami,Vitória,29,100,71,10,8,2025
Miami,Amsterdã,169,200,31,10,8,2025
Los Angeles,Campo Grande,101,200,99,10,8,2025
Londres,Macapá,23,100,77,10,8,2025
Londres,Recife,84,200,116,10,8,2025
Paris,Aracaju,87,100,13,10,8,2025
Paris,Amsterdã,88,100,12,10,8,2025
Tóquio,São Paulo,22,100,78,10,8,2025
Pequim,São Paulo,85,200,115,10,8,2025
Dubai,Aracaju,20,100,80,10,8,2025
Dubai,Palmas,139,200,61,10,8,2025
Roma,Los Angeles,65,100,35,10,8,2025
Roma,João Pessoa,144,200,56,10,8,2025
Madri,Frankfurt,80,100,20,10,8,2025
Madri,Macapá,78,100,22,10,8,2025
Madri,Belo Horizonte,169,200,31,10,8,2025
Lisboa,São Paulo,79,100,21,10,8,2025
Lisboa,Belo Horizonte,49,200,151,10,8,2025
Amsterdã,Manaus,48,100,52,10,8,2025
Amsterdã,Vitória,42,200,158,10,8,2025
Frankfurt,Aracaju,30,100,70,10,8,2025
Frankfurt,Belém,90,100,10,10,8,2025
Toronto,Pequim,78,200,122,10,8,2025
Toronto,Cidade do México,22,100,78,10,8,2025
Toronto,Porto Alegre,74,100,26,10,8,2025
Buenos Aires,Cidade do México,38,100,62,10,8,2025
Buenos Aires,Nova York,40,200,160,10,8,2025
Buenos Aires,Fortaleza,81,100,19,10,8,2025
Santiago,Campo Grande,182,200,18,10,8,2025
Santiago,Aracaju,104,200,96,10,8,2025
Lima,Fortaleza,65,100,35,10,8,2025
Cidade do México,Maceió,99,200,101,10,8,2025
Bogotá,Porto Velho,26,100,74,10,8,2025
São Paulo,Rio de Janeiro,136,200,64,11,8,2025
São Paulo,Frankfurt,91,100,9,11,8,2025
Rio de Janeiro,Palmas,184,200,16,11,8,2025
Rio de Janeiro,Salvador,92,100,8,11,8,2025
Brasília,Santiago,120,200,80,11,8,2025
Belo Horizonte,Palmas,45,100,55,11,8,2025
Belo Horizonte,Miami,64,100,36,11,8,2025
Belo Horizonte,Natal,162,200,38,11,8,2025
Salvador,Tóquio,49,100,51,11,8,2025
Recife,Brasília,51,100,49,11,8,2025
Recife,Paris,21,100,79,11,8,2025
Fortaleza,Cidade do México,108,200,92,11,8,2025
Fortaleza,Frankfurt,58,100,42,11,8,2025
Fortaleza,Lisboa,88,100,12,11,8,2025
Curitiba,Goiânia,74,200,126,11,8,2025
Curitiba,Brasília,25,100,75,11,8,2025
Curitiba,Santiago,153,200,47,11,8,2025
Porto Alegre,Nova York,69,100,31,11,8,2025
Porto Alegre,Belém,169,200,31,11,8,2025
Belém,Salvador,33,100,67,11,8,2025
Manaus,Porto Velho,20,100,80,11,8,2025
Florianópolis,Londres,75,200,125,11,8,2025
Florianópolis,São Luís,157,200,43,11,8,2025
Goiânia,Amsterdã,54,200,146,11,8,2025
Natal,Rio Branco,158,200,42,11,8,2025
Maceió,Porto Alegre,59,100,41,11,8,2025
João Pessoa,Palmas,58,200,142,11,8,2025
João Pessoa,Lisboa,143,200,57,11,8,2025
Aracaju,Lima,28,100,72,11,8,2025
Aracaju,Roma,85,100,15,11,8,2025
Aracaju,Dubai,59,100,41,11,8,2025
Vitória,Los Angeles,53,100,47,11,8,2025
Cuiabá,Recife,31,100,69,11,8,2025
Campo Grande,Goiânia,176,200,24,11,8,2025
Campo Grande,Cidade do México,71,200,129,11,8,2025
São Luís,Dubai,114,200,86,11,8,2025
Teresina,Maceió,66,100,34,11,8,2025
Palmas,Aracaju,65,200,135,11,8,2025
Palmas,Lima,86,100,14,11,8,2025
Palmas,Teresina,103,200,97,11,8,2025
Rio Branco,São Luís,43,100,57,11,8,2025
Rio Branco,Pequim,137,200,63,11,8,2025
Macapá,Miami,62,100,38,11,8,2025
Macapá,Tóquio,85,200,115,11,8,2025
Macapá,Belém,94,200,106,11,8,2025
Boa Vista,Fortaleza,101,200,99,11,8,2025
Porto Velho,Belém,79,100,21,11,8,2025
Porto Velho,Lisboa,80,100,20,11,8,2025
Porto Velho,Madri,71,200,129,11,8,2025
Nova York,Maceió,43,200,157,11,8,2025
Nova York,Palmas,140,200,60,11,8,2025
Nova York,Buenos Aires,24,100,76,11,8,2025
Miami,Curitiba,71,100,29,11,8,2025
Miami,Lima,168,200,32,11,8,2025
Los Angeles,Boa Vista,112,200,88,11,8,2025
Londres,Belo Horizonte,24,100,76,11,8,2025
Londres,Cidade do México,85,100,15,11,8,2025
Paris,Rio Branco,94,100,6,11,8,2025
Tóquio,Maceió,131,200,69,11,8,2025
Tóquio,Frankfurt,92,100,8,11,8,2025
Pequim,Roma,93,100,7,11,8,2025
Dubai,Rio Branco,174,200,26,11,8,2025
Dubai,Tóquio,26,100,74,11,8,2025
Dubai,Maceió,68,200,132,11,8,2025
Roma,Manaus,27,100,73,11,8,2025
Roma,Florianópolis,143,200,57,11,8,2025
Roma,Tóquio,98,200,102,11,8,2025
Madri,Manaus,21,100,79,11,8,2025
Lisboa,Rio de Janeiro,52,100,48,11,8,2025
Lisboa,Teresina,131,200,69,11,8,2025
Lisboa,Florianópolis,163,200,37,11,8,2025
Amsterdã,Frankfurt,142,200,58,11,8,2025
Amsterdã,Teresina,49,100,51,11,8,2025
Frankfurt,Salvador,54,100,46,11,8,2025
Toronto,Santiago,49,200,151,11,8,2025
Toronto,Florianópolis,165,200,35,11,8,2025
Toronto,Cidade do México,85,100,15,11,8,2025
Buenos Aires,Roma,28,100,72,11,8,2025
Santiago,Bogotá,137,200,63,11,8,2025
Lima,Brasília,120,200,80,11,8,2025
Cidade do México,Recife,22,100,78,11,8,2025
Cidade do México,Rio Branco,88,100,12,11,8,2025
Cidade do México,Toronto,128,200,72,11,8,2025
Bogotá,Belém,133,200,67,11,8,2025
Bogotá,Manaus,49,200,151,11,8,2025
São Paulo,Campo Grande,53,100,47,12,8,2025
São Paulo,Florianópolis,60,100,40,12,8,2025
São Paulo,Macapá,70,100,30,12,8,2025
Rio de Janeiro,Belo Horizonte,156,200,44,12,8,2025
Rio de Janeiro,Cuiabá,94,100,6,12,8,2025
Brasília,Pequim,21,100,79,12,8,2025
Brasília,Manaus,72,200,128,12,8,2025
Belo Horizonte,Paris,61,100,39,12,8,2025
Salvador,Madri,42,100,58,12,8,2025
Recife,Goiânia,174,200,26,12,8,2025
Recife,Boa Vista,175,200,25,12,8,2025
Recife,João Pessoa,105,200,95,12,8,2025
Fortaleza,Cidade do México,188,200,12,12,8,2025
Fortaleza,Recife,83,100,17,12,8,2025
Curitiba,São Luís,91,100,9,12,8,2025
Curitiba,Santiago,99,200,101,12,8,2025
Porto Alegre,Amsterdã,22,100,78,12,8,2025
Belém,Boa Vista,81,100,19,12,8,2025
Manaus,Florianópolis,90,200,110,12,8,2025
Manaus,Santiago,73,100,27,12,8,2025
Manaus,Lisboa,89,200,111,12,8,2025
Florianópolis,Tóquio,49,100,51,12,8,2025
Florianópolis,São Paulo,33,100,67,12,8,2025
Florianópolis,Natal,88,100,12,12,8,2025
Goiânia,Dubai,20,100,80,12,8,2025
Natal,Lisboa,48,100,52,12,8,2025
Natal,Nova York,31,100,69,12,8,2025
Maceió,Porto Alegre,186,200,14,12,8,2025
Maceió,Natal,73,200,127,12,8,2025
Maceió,Cuiabá,145,200,55,12,8,2025
João Pessoa,Aracaju,93,100,7,12,8,2025
João Pessoa,Tóquio,81,100,19,12,8,2025
Aracaju,Lima,23,100,77,12,8,2025
Vitória,São Luís,48,100,52,12,8,2025
Vitória,Frankfurt,188,200,12,12,8,2025
Cuiabá,Dubai,100,200,100,12,8,2025
Cuiabá,Cidade do México,31,100,69,12,8,2025
Campo Grande,Macapá,133,200,67,12,8,2025
Campo Grande,Vitória,61,100,39,12,8,2025
Campo Grande,Natal,161,200,39,12,8,2025
São Luís,Recife,92,200,108,12,8,2025
São Luís,Roma,176,200,24,12,8,2025
Teresina,Campo Grande,174,200,26,12,8,2025
Teresina,Lima,41,100,59,12,8,2025
Teresina,Lisboa,49,200,151,12,8,2025
Palmas,Los Angeles,70,100,30,12,8,2025
Palmas,Goiânia,84,100,16,12,8,2025
Rio Branco,Brasília,82,200,118,12,8,2025
Macapá,Lisboa,105,200,95,12,8,2025
Macapá,Fortaleza,68,100,32,12,8,2025
Macapá,João Pessoa,45,100,55,12,8,2025
Boa Vista,Maceió,20,100,80,12,8,2025
Porto Velho,Tóquio,179,200,21,12,8,2025
Nova York,Lima,50,100,50,12,8,2025
Nova York,Belo Horizonte,74,100,26,12,8,2025
Miami,Toronto,189,200,11,12,8,2025
Miami,Frankfurt,64,100,36,12,8,2025
Los Angeles,Brasília,157,200,43,12,8,2025
Los Angeles,Paris,84,200,116,12,8,2025
Londres,São Paulo,93,200,107,12,8,2025
Paris,Lisboa,60,100,40,12,8,2025
Tóquio,Amsterdã,179,200,21,12,8,2025
Tóquio,Goiânia,62,100,38,12,8,2025
Pequim,Rio de Janeiro,32,100,68,12,8,2025
Pequim,Belo Horizonte,41,100,59,12,8,2025
Dubai,Rio de Janeiro,176,200,24,12,8,2025
Roma,Belém,82,200,118,12,8,2025
Madri,Recife,157,200,43,12,8,2025
Lisboa,Los Angeles,147,200,53,12,8,2025
Lisboa,Rio de Janeiro,92,200,108,12,8,2025
Lisboa,Belém,183,200,17,12,8,2025
Amsterdã,Teresina,42,100,58,12,8,2025
Frankfurt,Maceió,124,200,76,12,8,2025
Toronto,Curitiba,90,100,10,12,8,2025
Toronto,São Paulo,168,200,32,12,8,2025
Buenos Aires,Porto Velho,112,200,88,12,8,2025
Santiago,Bogotá,73,200,127,12,8,2025
Santiago,Buenos Aires,21,100,79,12,8,2025
Santiago,Paris,84,100,16,12,8,2025
Lima,Bogotá,55,100,45,12,8,2025
Lima,Buenos Aires,166,200,34,12,8,2025
Lima,Roma,104,200,96,12,8,2025
Cidade do México,Florianópolis,130,200,70,12,8,2025
Cidade do México,Curitiba,82,200,118,12,8,2025
Bogotá,Amsterdã,21,100,79,12,8,2025
São Paulo,Cuiabá,115,200,85,13,8,2025
São Paulo,Campo Grande,65,100,35,13,8,2025
Rio de Janeiro,Frankfurt,57,200,143,13,8,2025
Brasília,Dubai,84,100,16,13,8,2025
Belo Horizonte,Brasília,43,200,157,13,8,2025
Belo Horizonte,Pequim,167,200,33,13,8,2025
Salvador,Nova York,72,200,128,13,8,2025
Salvador,Londres,73,100,27,13,8,2025
Recife,João Pessoa,129,200,71,13,8,2025
Recife,Bogotá,70,100,30,13,8,2025
Fortaleza,Cidade do México,67,100,33,13,8,2025
Fortaleza,Porto Alegre,63,100,37,13,8,2025
Fortaleza,Boa Vista,91,100,9,13,8,2025
Curitiba,Pequim,54,100,46,13,8,2025
Curitiba,Toronto,47,100,53,13,8,2025
Porto Alegre,Palmas,45,100,55,13,8,2025
Porto Alegre,Dubai,71,100,29,13,8,2025
Belém,Miami,62,100,38,13,8,2025
Belém,Lisboa,81,200,119,13,8,2025
Manaus,Amsterdã,53,100,47,13,8,2025
Manaus,Tóquio,114,200,86,13,8,2025
Florianópolis,Vitória,24,100,76,13,8,2025
Florianópolis,Toronto,166,200,34,13,8,2025
Florianópolis,Roma,31,100,69,13,8,2025
Goiânia,Porto Alegre,142,200,58,13,8,2025
Goiânia,Teresina,32,100,68,13,8,2025
Natal,Tóquio,107,200,93,13,8,2025
Natal,Vitória,174,200,26,13,8,2025
Maceió,Natal,51,200,149,13,8,2025
Maceió,Curitiba,43,100,57,13,8,2025
João Pessoa,São Paulo,94,100,6,13,8,2025
Aracaju,Amsterdã,117,200,83,13,8,2025
Aracaju,Natal,47,100,53,13,8,2025
Aracaju,Lima,87,100,13,13,8,2025
Vitória,Londres,180,200,20,13,8,2025
Vitória,Recife,77,100,23,13,8,2025
Vitória,Miami,50,100,50,13,8,2025
Cuiabá,Amsterdã,28,100,72,13,8,2025
Campo Grande,Manaus,23,100,77,13,8,2025
Campo Grande,Santiago,42,100,58,13,8,2025
São Luís,Toronto,91,200,109,13,8,2025
Teresina,Palmas,186,200,14,13,8,2025
Teresina,Roma,91,100,9,13,8,2025
Teresina,João Pessoa,34,100,66,13,8,2025
Palmas,Bogotá,49,100,51,13,8,2025
Rio Branco,João Pessoa,180,200,20,13,8,2025
Rio Branco,Paris,51,200,149,13,8,2025
Rio Branco,Los Angeles,94,100,6,13,8,2025
Macapá,Cuiabá,51,200,149,13,8,2025
Boa Vista,Goiânia,45,100,55,13,8,2025
Boa Vista,Los Angeles,80,100,20,13,8,2025
Porto Velho,Toronto,77,100,23,13,8,2025
Porto Velho,Cidade do México,63,100,37,13,8,2025
Nova York,Cuiabá,38,100,62,13,8,2025
Nova York,Lisboa,92,100,8,13,8,2025
Miami,Boa Vista,75,200,125,13,8,2025
Miami,Recife,44,200,156,13,8,2025
Miami,Goiânia,143,200,57,13,8,2025
